user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
khushumukku,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='317fcc4b21a604d5', url='https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', place_type='city', name='New Delhi', full_name='New Delhi, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]), attributes={})",2022-08-17 04:45:32,True,4999,"How the Josh warriors ???
#BoycottbollywoodForever 
#BoycottPathanMovie 
#BoycottTiger3 

SSRCASE TurningPoint  In… https://t.co/zsFXcdfTFM",13,False
firstpost,"Mumbai, India",Twitter Web App,,2022-08-17 04:44:28,True,894,Do you think trends like #BoycottbollywoodForever #BoycottBollywood #BoycottVikramVedha #BoycottPathaan and… https://t.co/PIpCVj6W53,160,False
arts_jodhpur,,Twitter Web App,,2022-08-17 04:44:22,False,25,@girishjohar @actor_Nikhil @anupamahere @AnupamPKher @AdityaMenon22 @chandoomondeti @AbhishekOfficl @peoplemediafcy… https://t.co/VpreeR5R5o,0,False
HRSiam13,,Twitter Web App,,2022-08-17 04:44:11,False,13,"For your kind information, #HrithikRoshan supported the laal singh movie;not aamir or any of his anti-hindu stateme… https://t.co/jowDu4IviO",0,False
vhp_rss,,Twitter for Android,,2022-08-17 04:44:06,False,69,"@Arnav__Raj #ArjunKapoor threatening those who are trending boycott Bollywood on social media,… https://t.co/5KaJKY1Fvk",1,False
SCherry494,"Hyderabad, India",Twitter for Android,,2022-08-17 04:44:05,False,6,"@Mylifewaterfall @BoxOfflceIndia @iamsrk Keep Crying, You can't do anything u tiny boy from tiny film industry like… https://t.co/tU8XcnnrAj",0,False
dream100more,भारत,Twitter Web App,,2022-08-17 04:43:41,False,3240,"@TheBoycottBolly Let’s show them what’s ‘Intolerance’ 
We are extremely intolerant to the irresponsible behaviour o… https://t.co/BmWKjkiZH5",2,False
JaiDeep94259074,,Twitter for Android,,2022-08-17 04:43:36,False,0,"Support this trend.
Bollywood has people from only 4 communities.
Khatri, Brahmins, Kayast &amp; Pashtun..
Sanjay Dutt,… https://t.co/hkOKizPQgc",1,False
dil2bachhahaij,,Twitter for Android,,2022-08-17 04:43:27,False,121,#BANBOLLYWOODforever #BoycottbollywoodForever #BoycottLalSinghChaddha #BoycottPathan #BoycottbollywoodCompletely… https://t.co/AITPjE48do,0,False
smitachoudhari6,,Twitter for Android,,2022-08-17 04:43:26,False,277,@RadharamnDas We respect their sentiments n ask not only these superstars but take away all Ms who were left out he… https://t.co/aaGOseoRQX,0,False
tmahesh_kumar1,,Twitter Web App,,2022-08-17 04:43:09,False,131,@thakkar_sameet @rvaidya2000 #BoycottbollywoodForever is the only option to get rid of this rot. Wish our CensorBoa… https://t.co/Fck8zrMuNK,0,False
SangramBhosale7,"कोल्हापुर, भारत",Twitter for Android,,2022-08-17 04:43:07,False,66,"This Arjun Kapoor thinks he is supreme. No, the public is supreme. You want to unite against boycott, then get read… https://t.co/4qnsIqWFPj",4,False
Krishankant82,,Twitter for Android,,2022-08-17 04:43:02,False,6,"#BoycottVikramVedha
Why waste your money on copywood . When you watch original and classic movie  free on YouTube i… https://t.co/Rew9bnHa22",0,False
Ram33Jai,India,Twitter for iPhone,,2022-08-17 04:42:59,False,1686,"@m4n_kh But Mr Khan is crying not Hindus 

#BoycottbollywoodForever 
#BoycottLaalSinghChaddha https://t.co/OZLrhXu5rB",0,False
CharanVirat9,"Bengaluru, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='5f55bb82cf16ac81', url='https://api.twitter.com/1.1/geo/id/5f55bb82cf16ac81.json', place_type='city', name='Bengaluru South', full_name='Bengaluru South, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]), attributes={})",2022-08-17 04:42:37,True,74,#karthikeya2 actor @actor_Nikhil questioned individually being not a big star big salute from my side Anna… https://t.co/9yU8hervp7,5,False
iamsharksar,,Twitter for Android,,2022-08-17 04:42:32,False,782,"@abhijitmajumder @swati_gs Who the hell is he? 
Is he thinking that belonging to a film khandaan can make him speci… https://t.co/l7hraLkLvX",0,False
iamsharksar,,Twitter for Android,,2022-08-17 04:42:26,False,782,"Who the hell is he? 
Is he thinking that belonging to a film khandaan can make him special then he is absolutely wr… https://t.co/rbXEMht5eH",0,False
GautamGada,"Mumbai, India",Twitter for Android,,2022-08-17 04:41:35,True,2,"Laal Singh Chaddha box office collection Aamir Khan film struggles to earn Rs 50 crore

Bollywood bleeding Money
Sr… https://t.co/y3UZd26c0u",0,False
LolliPop_s69,Earth 616,Twitter for Android,,2022-08-17 04:41:08,False,52,"What happened to Bollywood?
#BoycottVikramVedha #BoycottbollywoodForever are trending",0,False
_Prithvi_kalra,Banglore,Twitter Web App,,2022-08-17 04:40:49,False,286,"#BoycottbollywoodForever 
#ArjunKapoor 

Arjun Kapoor says “Bollywood was too 'decent', kept quiet against trolling… https://t.co/2YQ1D0PfHa",1,False
dream100more,भारत,Twitter Web App,,2022-08-17 04:40:28,False,3240,"@ajaydevgn What’s wrong with u? Did u check with @itsKajolD before tweeting?

Well, check for some gyaan from her a… https://t.co/0ZHqFjxdZJ",3,False
DapoerKamera,,Twitter for iPhone,,2022-08-17 04:40:27,False,1,Sun Fighter Hyper - Internal Tournament (Indonesia’s Independence Day) https://t.co/2cyWGwzAgf via @YouTube… https://t.co/SdhtmtGDrz,0,False
Ram33Jai,India,Twitter for iPhone,,2022-08-17 04:40:13,False,1686,"@thamee_thammu You should have clicked the pic and posted it like these ones👇🏻👇🏻

#BoycottbollywoodForever… https://t.co/BsUBb9b39A",0,False
Skent45,"Bengaluru, India",Twitter for Android,,2022-08-17 04:39:52,True,79,"@NupurReal_ I too...not even any web series...
#BoycottbollywoodForever",0,False
AAAMtweets,,Twitter for Android,,2022-08-17 04:39:42,False,10,"Before #BoycottbollywoodForever
See this https://t.co/SAsAWHnz3t",0,False
Rajat15665297,,Twitter for Android,,2022-08-17 04:39:24,False,64,@KotechaPrince1 Literally TRUE.. There are many burning issues to showcase..but now a days it's better to go back t… https://t.co/jnJHSHgEal,0,False
tmahesh_kumar1,,Twitter Web App,,2022-08-17 04:39:22,False,131,"@KreatelyMedia So , #BoycottbollywoodForever chose a failed actor  @arjunk26 to defend itself and with such arrogance.",0,False
ThewriterVS,,Twitter for Android,,2022-08-17 04:39:05,True,262,"I think only actor(Karthikeya2 Hero) who asked for CBI investigation for SSR.

""Sushant Pride Of India""
JusticeSyst… https://t.co/PkpKMcO2C6",22,False
KarmaNeverFails,,Twitter for iPhone,,2022-08-17 04:38:50,True,672,Can’t take the ease #kids nowhere! #TikTok https://t.co/9bDHu6fRlf #quicktrip #therosiexperience #singlemom #RANPSV… https://t.co/49rmuLkCjr,0,False
MamataNath,,Twitter for Android,,2022-08-17 04:38:33,False,193,"@SumitaBasuRoy2 Yes always 😁#BoycottLaalSinghChaddha 
#BoycottRakshaBandhanMovie 
#BoycottPathan
#BoycottBrahmastra… https://t.co/LQgq2qpjXn",2,False
sahilsw15,dIndia3C73,Twitter for Android,,2022-08-17 04:38:24,False,404,"After huge success of #BoycottLalSinghChaddha

Now 
#BoycottPathaan 
#BoycottbollywoodForever 
#BoycottVikramVedha… https://t.co/53ZZQeSLPa",0,False
SmratiKiTweet,India,Twitter for Android,,2022-08-17 04:38:21,False,92,"#BoycottbollywoodForever 
#ArjunKapoor 

Arjun Kapoor says “Bollywood was too 'decent', kept quiet against trolling… https://t.co/0KUCQs84Uf",128,False
Lets_b_Cool,,Twitter for Android,,2022-08-17 04:38:15,False,3093,"Why Malaika's unemployed boyfriend is concerned about #Bollywood ?

I don't understand 

#ArjunKapoor #Pathaan… https://t.co/cNMTlIfFI4",3,False
VanshKa74296786,,Twitter for Android,,2022-08-17 04:38:00,False,1,@tradersaabir @hinduism_reborn @arjunk26 @iamsrk @BeingSalmanKhan @AKPPL_Official @sudhirchaudhary Go and watch thi… https://t.co/7c4ULfFs6S,0,False
KalkiAvtar08,Mother Earth ,Twitter for Android,,2022-08-17 04:37:39,False,700,"Who is he?
That's their tactics to make people afraid that's the only tactics they can play what else can they? Rec… https://t.co/6exDt7dZfW",1,False
JineshSheth12,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='29df412574636590', url='https://api.twitter.com/1.1/geo/id/29df412574636590.json', place_type='city', name='Daskroi', full_name='Daskroi, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[72.430081, 22.797559], [72.843275, 22.797559], [72.843275, 23.164295], [72.430081, 23.164295]]]), attributes={})",2022-08-17 04:37:19,True,239,"People, please stop wasting your energy on spreading #BoycottbollywoodForever trend. There are many other concerned… https://t.co/AftkoSIAlc",0,False
SanatanAditya,NEW DELHI,Twitter for iPhone,,2022-08-17 04:37:17,False,138,"Bollywood need to know about the public power and emotions.We’re not depend on Bollywood,Bollywood depends on us..N… https://t.co/o33nbOimsn",1,False
LiberalKa,,Twitter for Android,,2022-08-17 04:37:11,False,10,"@GemsOfBollywood How bollywood will tackle the boycott-

● Collabs with south filmmakers(Liger produced by KJo, Jaw… https://t.co/MWA8ydeAmt",5,False
LordKrishna04,Bengaluru,Twitter Web App,,2022-08-17 04:37:04,False,1200,"@VishalRC007 Tho thu kya ukhad lega?
U can't force audience to see the movie.. ticket deke bechega?
Not sure who is… https://t.co/BIu00fOCvl",0,False
FilmyNutan,,Twitter for Android,,2022-08-17 04:36:56,False,50,Arjun Kapoor is right. Bollywood should take action against audience... They should boycott public and shouldn't ma… https://t.co/5JKQ3HOmL2,0,False
SriKUMAR111,"PUNE, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='4c0554de3037a1cd', url='https://api.twitter.com/1.1/geo/id/4c0554de3037a1cd.json', place_type='city', name='Cuttack', full_name='Cuttack, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[85.73406, 20.03944], [86.28391, 20.03944], [86.28391, 20.699481], [85.73406, 20.699481]]]), attributes={})",2022-08-17 04:36:29,True,1724,"#LaalSinghChaddhaSuperhit  with less than only 50 cr in 6 days ?????? Really ??? 

Its official now… https://t.co/2bejgZoueU",2,False
AbhijitChaudhri,India,Twitter for iPhone,,2022-08-17 04:36:28,True,151,Look at the arrogance of this Z grade Nepo Kid. Do we need any further reason to abandon Bullydawood?… https://t.co/6mwkrf1CkR,1,False
sushdishaTer,,Twitter for Android,,2022-08-17 04:36:24,False,2119,Let us show @iamsrk how intolerant we are with such anti Hindus and anti nationals. All we need to do is just… https://t.co/daaWENUNyE,7,False
Krishankant82,,Twitter for Android,,2022-08-17 04:35:18,False,6,"#BoycottLaalSinghChaddha
#BoycottPathanMovie
#BoycottTiger3
#BoycottbollywoodForever 
  
Next is coming https://t.co/ZcjY7jnQk3",24,False
prashanthpraj,Bengaluru,Twitter for Android,,2022-08-17 04:35:18,True,79,Oscar winner @arjunk26 warns people ... Kya baat hai .. Dude what are u taking to remain so high ?… https://t.co/R2ZeTwFLF5,0,False
ThoriUtkarsh,"एलेनाबाद, भारत",Twitter for Android,,2022-08-17 04:35:10,False,32,"Made a new video on YouTube expressing my point of view.
Link https://t.co/4uaDQJVol7
#BoycottbollywoodForever… https://t.co/znOMcBw0dF",0,False
Maddhiletti,,Twitter for Android,,2022-08-17 04:34:46,False,5004,"#KashmirFiles
Boycott each and every bollywood film untill they STOP KASHMIR PANDIT KILLINGS.… https://t.co/7Yja8gzL5n",5,False
KMishra77Vish,India UP,Twitter for Android,,2022-08-17 04:34:28,True,35,"Keep It Up 
#BoycottbollywoodForever 
#BoycottBollywood",0,False
sandeepraina112,,Twitter for iPhone,,2022-08-17 04:34:23,True,4985,@JavedRashidINC @MdFujailAhmed @AnshumanSail Super statesmen and what we have today is a drama company. No comparis… https://t.co/FsfabVLVGl,0,False
neverask20121,I Am Indian.,Twitter for Android,,2022-08-17 04:34:15,False,137,"@SRK_Globe I always maintain 
#BoycottBollywood
#BoycottBullyWeed 
#GutterWood
#GutterWeed
#BoycottbollywoodForever… https://t.co/WOVhHEZcBE",0,False
Imdeepak000, India,Twitter for Android,,2022-08-17 04:32:48,False,132,Always #BoycottbollywoodForever https://t.co/PsLp84hM9H,1,False
_rationalist___,India,Twitter for Android,,2022-08-17 04:32:41,False,142,Thank you #ArjunKapoor for making this statement. I request people to make him brand ambassador of #BoycottbollywoodForever . #legendArjun,0,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:32:39,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/cyhFryLJhS",3,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:32:29,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/4Zdbokg9MM",6,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:32:22,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/FV4HxAjPC5",3,False
TrueMash24,"Mumbai, Maharashtra",Twitter Web App,,2022-08-17 04:32:18,False,81,"Since last PK, OMG movie I stopped to watch further bollywood movies, we must realise that there is only one nation… https://t.co/ozCSTqeNMq",1,False
LiberalKa,,Twitter for Android,,2022-08-17 04:32:14,False,10,"@GemsOfBollywood Effect of boycotting bollywood-

● impact on brand value of khans, kapoors, dharma prod. , Yash ch… https://t.co/zclz1L0JkR",12,False
AryaanDipesh,,Twitter for Android,,2022-08-17 04:31:43,False,26,"#BoycottbollywoodForever 
#ArjunKapoor 

Arjun Kapoor says “Bollywood was too 'decent', kept quiet against trolling… https://t.co/zOw3yEtGyh",2,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:31:30,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/11ZgoKZHNz",5,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:31:18,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/bSADcSEIoP",3,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:31:11,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/gfbFcQ2j6x",8,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:31:01,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/d5t6J4tTeT",0,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:30:54,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/EAnCpIVKAx",0,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:30:46,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/9AD2KfAj5J",0,False
BellamSwathi,,Twitter for iPhone,,2022-08-17 04:30:45,False,333,We Indians made them legends and they went and met Caliphs (Erdogan) and do business with Zeehad1s (Google Tony Ash… https://t.co/zEGlLTUQbQ,19,False
SaricaYadav,,Twitter for iPhone,,2022-08-17 04:30:36,False,78,@withoutthemind What Stopping CBI InSSRCase        #JusticeForSushantSinghRajput… https://t.co/vyaLV6rnsJ,4,False
GKReddy85575033,,Twitter for Android,,2022-08-17 04:30:32,False,224,"Hello Dosto...
Good Morning
Please don't target any actors and actress of Bollywood... But Boycott entire Bollywood… https://t.co/wWZksbp6q4",0,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:30:28,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/PTldK34aNf",0,False
LeenaSheeba,BORN IN SRIHARIKOTA  AP ISRO,Twitter for Android,,2022-08-17 04:30:09,True,820,What Stopping CBI InSSRCase  #BoycottbollywoodForever #BoycottVikramVedha #BoycottRakshaBandhanMovie… https://t.co/Bt43wUeNz7,2,False
RebaK35710421,,Twitter Web App,,2022-08-17 04:30:05,False,25,"Real Hero of India #SameerWankhede rest all are zero. Real Singham, Real Hero #SameerWankhede others are ZERO. Made… https://t.co/ZaTgZtfuHL",0,False
TrueMash24,"Mumbai, Maharashtra",Twitter Web App,,2022-08-17 04:30:00,False,81,Now this is perfect trend...instead of boycotting every next movie of bollywood take pledge to boycott bollywood fo… https://t.co/lVB8sskt1y,0,False
periwinklebluey,,Twitter Web App,,2022-08-17 04:29:59,False,70,It looks like I already boycotted bollywood effectively because I dont know who is fellow is and what films he made… https://t.co/pINHMbtJHM,1,False
Kilvish16,Spring Village,Twitter for Android,,2022-08-17 04:29:02,False,265,"Let's show the Intolerance to this sarook Khan also now..
#BoycottPathaan 
#BoycottbollywoodForever https://t.co/odJPSNNxv8",5,False
AryaanDipesh,,Twitter for Android,,2022-08-17 04:25:57,False,26,This is difference #BoycottbollywoodForever https://t.co/WW1Nmm7444,1,False
ModakEsha,,Twitter for Android,,2022-08-17 04:25:08,False,1277,"What Stopping CBI InSSRCase ❓❓❓
#JusticeForSushantSinghRajput 
@PMOIndia @ips_nupurprasad 
#BoycottVikramVedha… https://t.co/UxbyZ96A42",16,False
Sky24D,,Twitter for Android,,2022-08-17 04:25:01,False,19,"#BoycottbollywoodForever 
#VijayDevarakonda
#BoycottLiger 
This is not a telugu film.
It is a hindi film and produc… https://t.co/x4zPGMHoT4",1,False
KmkbNehru,,Twitter for Android,,2022-08-17 04:24:22,False,170,"@rahulurkude2009 #BoycottLalSinghChaddha
🚨 Boycott him #BoycottLalBollywoodCompletely
#BoycottbollywoodForever

 https://t.co/QlJz7mDgGK",0,False
